COM_CODE3,Company HMRC Ref,Month
841620800,8,2016-10-01
960321000,17,2016-10-01
640510000,16,2016-10-01
480258900,10,2016-10-01
591110000,22,2016-10-01
591190100,5,2016-10-01
820820000,8,2016-10-01
490510000,5,2016-10-01
848120900,67,2016-10-01
940161000,76,2016-10-01
950691100,34,2016-10-01
611430000,38,2016-10-01
621040000,64,2016-10-01
511290100,10,2016-10-01
870323110,14,2016-10-01
901850100,15,2016-10-01
321590000,52,2016-10-01
844339100,8,2016-10-01
847210000,2,2016-10-01
391810100,24,2016-10-01
392049900,6,2016-10-01
630710300,10,2016-10-01
870840500,37,2016-10-01
760410100,14,2016-10-01
820720900,13,2016-10-01
760200900,27,2016-10-01
841931000,6,2016-10-01
843610000,8,2016-10-01
843860000,7,2016-10-01
40690990,15,2016-10-01
852849100,6,2016-10-01
401700000,13,2016-10-01
830220000,20,2016-10-01
842839200,12,2016-10-01
480257000,6,2016-10-01
846299800,5,2016-10-01
901320000,31,2016-10-01
850511000,35,2016-10-01
850590900,30,2016-10-01
280469000,4,2016-10-01
291469900,3,2016-10-01
740329000,5,2016-10-01
750210000,8,2016-10-01
800110000,3,2016-10-01
540110120,3,2016-10-01
540110180,11,2016-10-01
540219000,5,2016-10-01
441900900,21,2016-10-01
620891000,13,2016-10-01
630210000,14,2016-10-01
630221000,19,2016-10-01
630232900,6,2016-10-01
691200290,16,2016-10-01
700992000,30,2016-10-01
701322100,11,2016-10-01
701322900,7,2016-10-01
701341100,6,2016-10-01
701399000,35,2016-10-01
732393000,39,2016-10-01
741820000,22,2016-10-01
821192000,18,2016-10-01
821510300,3,2016-10-01
821520900,6,2016-10-01
830400000,21,2016-10-01
940180000,42,2016-10-01
940490100,20,2016-10-01
940520910,11,2016-10-01
960190000,2,2016-10-01
730629000,6,2016-10-01
722211810,10,2016-10-01
740721900,8,2016-10-01
741121100,9,2016-10-01
750712000,26,2016-10-01
442010190,9,2016-10-01
920210100,17,2016-10-01
920210900,6,2016-10-01
340220200,28,2016-10-01
640419100,16,2016-10-01
821300000,16,2016-10-01
850940000,18,2016-10-01
851030000,3,2016-10-01
851981450,8,2016-10-01
852859200,17,2016-10-01
852872100,5,2016-10-01
871500900,9,2016-10-01
901520900,3,2016-10-01
910111000,51,2016-10-01
910119000,16,2016-10-01
910191000,3,2016-10-01
910199000,25,2016-10-01
910212000,7,2016-10-01
910219000,18,2016-10-01
910229000,9,2016-10-01
911190000,6,2016-10-01
940310980,29,2016-10-01
950619000,5,2016-10-01
180620100,7,2016-10-01
961590000,12,2016-10-01
20727600,5,2016-10-01
870880990,44,2016-10-01
392190300,8,2016-10-01
690390900,17,2016-10-01
401110000,31,2016-10-01
820719100,16,2016-10-01
640212100,24,2016-10-01
330290900,49,2016-10-01
392049100,9,2016-10-01
300610300,5,2016-10-01
392010250,19,2016-10-01
392062120,2,2016-10-01
392069000,13,2016-10-01
481160000,5,2016-10-01
844317000,5,2016-10-01
392010280,15,2016-10-01
844250200,13,2016-10-01
520839000,10,2016-10-01
551693000,9,2016-10-01
290511000,7,2016-04-01
842611000,5,2016-04-01
400300000,4,2016-04-01
340311000,12,2016-04-01
820760700,2,2016-04-01
940179000,24,2016-04-01
390120100,3,2016-04-01
901820000,12,2016-04-01
291614000,15,2016-04-01
902129000,11,2016-04-01
730429300,7,2016-04-01
482290000,6,2016-04-01
701090470,3,2016-04-01
701328900,7,2016-04-01
521225100,2,2016-04-01
820900800,13,2016-04-01
730722900,15,2016-04-01
30211100,8,2016-04-01
720421100,5,2016-04-01
271019910,6,2016-04-01
841011000,8,2016-04-01
20329590,11,2016-04-01
760611100,12,2016-04-01
761490000,3,2016-10-01
821110000,10,2016-10-01
821520100,10,2016-10-01
821591000,3,2016-10-01
950639900,28,2016-10-01
732111900,7,2016-10-01
854232100,16,2016-10-01
854232750,7,2016-10-01
850980000,43,2016-10-01
611596990,19,2016-10-01
611599000,16,2016-10-01
284321000,4,2016-10-01
284329000,4,2016-10-01
840690100,7,2016-10-01
850110930,13,2016-10-01
850161200,14,2016-10-01
760310000,5,2016-10-01
720299800,5,2016-10-01
750220000,7,2016-10-01
760120800,9,2016-10-01
940421900,8,2016-10-01
720291000,6,2016-10-01
811221100,3,2016-10-01
540710000,29,2016-10-01
600490000,10,2016-10-01
761290300,5,2016-10-01
843359850,8,2016-10-01
401012000,14,2016-10-01
591000000,7,2016-10-01
650100000,3,2016-10-01
400921000,8,2016-10-01
400941000,15,2016-10-01
701090910,7,2016-10-01
830990100,9,2016-10-01
870710900,16,2016-10-01
851840300,21,2016-10-01
853340100,17,2016-10-01
902580800,16,2016-10-01
151590600,7,2016-10-01
330113900,5,2016-10-01
330129790,3,2016-10-01
902480190,18,2016-10-01
901841000,4,2016-10-01
392330900,27,2016-10-01
701090510,3,2016-10-01
701090610,3,2016-10-01
871680000,25,2016-10-01
844313100,20,2016-10-01
760691000,4,2016-10-01
851989110,11,2016-10-01
851989190,14,2016-10-01
853720910,18,2016-10-01
854370600,3,2016-10-01
300290300,3,2016-10-01
950300950,41,2016-10-01
490600000,7,2016-10-01
961220000,2,2016-10-01
210410000,28,2016-10-01
430400000,8,2016-10-01
621410000,28,2016-10-01
842833000,22,2016-10-01
903020100,8,2016-10-01
852290300,7,2016-10-01
702000800,41,2016-10-01
720711140,5,2016-10-01
481390900,4,2016-10-01
850519100,8,2016-10-01
401694000,6,2016-10-01
701510000,13,2016-10-01
250100100,7,2016-10-01
901832100,9,2016-10-01
820239000,8,2016-10-01
390791100,8,2016-10-01
730791000,55,2016-10-01
730810000,13,2016-10-01
730820000,11,2016-10-01
401590000,21,2016-10-01
611699000,9,2016-10-01
281810110,3,2016-10-01
901380200,10,2016-10-01
901390100,8,2016-10-01
903033990,36,2016-10-01
620311000,51,2016-10-01
620331000,50,2016-10-01
630299900,9,2016-10-01
852990490,9,2016-10-01
392520000,8,2016-10-01
871491900,9,2016-10-01
711419000,6,2016-10-01
910511000,3,2016-10-01
820590100,3,2016-10-01
871499900,82,2016-10-01
852869990,12,2016-10-01
40900000,12,2016-10-01
920710100,5,2016-10-01
691310000,16,2016-10-01
491191000,75,2016-10-01
10631000,0,2016-10-01
392112000,18,2016-10-01
481490100,28,2016-10-01
521149900,5,2016-10-01
540832000,7,2016-10-01
551643000,7,2016-10-01
580127000,17,2016-10-01
580137000,18,2016-10-01
940510500,33,2016-10-01
732211000,3,2016-10-01
410711190,4,2016-10-01
410711900,8,2016-10-01
410792100,6,2016-10-01
640420100,15,2016-10-01
848340290,14,2016-10-01
841392000,28,2016-10-01
401036000,5,2016-04-01
401120100,6,2016-04-01
401140000,5,2016-04-01
690990000,5,2016-04-01
870333190,9,2016-04-01
392530000,7,2016-04-01
901050000,6,2016-04-01
950300810,7,2016-04-01
381090100,3,2016-04-01
810194000,4,2016-04-01
611510900,13,2016-04-01
901890300,6,2016-04-01
841810200,8,2016-04-01
250100910,13,2016-04-01
400122000,1,2016-04-01
730439920,4,2016-04-01
320740400,5,2016-04-01
510111000,9,2016-04-01
750610000,5,2016-04-01
271019930,3,2016-04-01
871150000,5,2016-04-01
230800900,5,2016-10-01
900720000,8,2016-10-01
680800000,6,2016-10-01
901090000,12,2016-10-01
841821910,4,2016-10-01
700100100,5,2016-10-01
701341900,7,2016-10-01
701349910,4,2016-10-01
940520990,36,2016-10-01
940540350,17,2016-10-01
611249900,3,2016-10-01
853222000,16,2016-10-01
854190000,35,2016-10-01
854232550,4,2016-10-01
110710190,3,2016-10-01
110710990,9,2016-10-01
110720000,8,2016-10-01
190120000,22,2016-10-01
190190110,5,2016-10-01
740819900,5,2016-10-01
20130000,8,2016-10-01
20442300,3,2016-10-01
220190000,6,2016-10-01
821490000,12,2016-10-01
370590900,8,2016-10-01
930320950,7,2016-10-01
420329100,23,2016-10-01
640192100,5,2016-10-01
650610100,31,2016-10-01
870530000,1,2016-10-01
220830490,10,2016-10-01
220830790,14,2016-10-01
441600000,4,2016-10-01
441520900,16,2016-10-01
732599100,9,2016-10-01
741210000,8,2016-10-01
420229000,33,2016-10-01
420291100,31,2016-10-01
842481990,7,2016-10-01
732090100,16,2016-10-01
900110100,14,2016-10-01
852329330,8,2016-10-01
852349930,15,2016-10-01
841360310,19,2016-10-01
680291000,7,2016-10-01
621112000,4,2016-10-01
551429000,4,2016-10-01
854130000,14,2016-10-01
271290990,5,2016-10-01
560210900,6,2016-10-01
120930000,4,2016-10-01
150420900,6,2016-10-01
230910310,7,2016-10-01
230990100,18,2016-10-01
230990910,7,2016-10-01
380892900,8,2016-10-01
903084000,20,2016-10-01
850610910,5,2016-10-01
500710000,27,2016-10-01
854370300,11,2016-10-01
283539000,2,2016-10-01
291719100,3,2016-10-01
380894100,20,2016-10-01
400911000,48,2016-10-01
610342000,26,2016-10-01
381600000,31,2016-10-01
320649100,2,2016-10-01
420292150,4,2016-10-01
300320000,6,2016-10-01
950710000,8,2016-10-01
950790000,21,2016-10-01
300310000,16,2016-10-01
41000000,3,2016-10-01
760612200,9,2016-10-01
681389000,9,2016-10-01
400129000,3,2016-10-01
280130100,3,2016-10-01
848340300,11,2016-10-01
844230990,10,2016-10-01
950629000,27,2016-10-01
590699900,13,2016-10-01
320620000,5,2016-04-01
392059900,3,2016-04-01
901890400,5,2016-04-01
848049000,6,2016-04-01
180610900,3,2016-04-01
620329110,3,2016-04-01
200799390,6,2016-04-01
660390100,4,2016-04-01
820590100,5,2016-04-01
848180710,5,2016-04-01
20329110,5,2016-04-01
20329130,7,2016-04-01
20641000,3,2016-04-01
410190000,2,2016-04-01
844090000,13,2016-04-01
210690200,6,2016-04-01
210130990,4,2016-04-01
852359930,5,2016-04-01
621142100,12,2016-04-01
961620000,10,2016-04-01
410449900,3,2016-04-01
410719100,4,2016-04-01
611790000,10,2016-04-01
871390000,12,2016-04-01
950611290,4,2016-04-01
320611000,5,2016-04-01
482340000,5,2016-10-01
846021110,3,2016-10-01
820600000,51,2016-10-01
820770100,6,2016-10-01
820780900,7,2016-10-01
820790500,10,2016-10-01
850860000,8,2016-10-01
810890900,28,2016-10-01
848340210,34,2016-10-01
820740100,9,2016-10-01
820740300,8,2016-10-01
853210000,20,2016-10-01
853229000,13,2016-10-01
481190000,31,2016-10-01
750610000,6,2016-10-01
760711110,5,2016-10-01
871499100,6,2016-10-01
731815690,22,2016-10-01
902229000,10,2016-10-01
854511000,4,2016-10-01
940421100,5,2016-10-01
130231000,4,2016-10-01
282300000,9,2016-10-01
290290000,8,2016-10-01
290490950,4,2016-10-01
290539950,6,2016-10-01
290559980,5,2016-10-01
290819000,3,2016-10-01
291100000,4,2016-10-01
291590700,12,2016-10-01
291620000,6,2016-10-01
292159900,3,2016-10-01
292419000,14,2016-10-01
292529000,10,2016-10-01
292800900,6,2016-10-01
292990000,8,2016-10-01
293090990,24,2016-10-01
293220900,8,2016-10-01
293890100,4,2016-10-01
330112100,31,2016-10-01
961511000,11,2016-10-01
220429420,13,2016-10-01
730441000,12,2016-10-01
731813000,15,2016-10-01
731816910,22,2016-10-01
731816990,28,2016-10-01
731821000,30,2016-10-01
841181000,16,2016-10-01
846620200,20,2016-10-01
847439000,15,2016-10-01
420500900,32,2016-10-01
852713990,3,2016-10-01
870331900,7,2016-10-01
600621000,6,2016-10-01
200520800,36,2016-10-01
701110000,8,2016-10-01
961390000,3,2016-10-01
390710000,6,2016-10-01
847340110,34,2016-10-01
842010800,7,2016-10-01
841899100,6,2016-10-01
291470000,5,2016-10-01
844230100,16,2016-10-01
852990410,6,2016-10-01
590500900,7,2016-10-01
730719900,29,2016-10-01
851539900,7,2016-10-01
761010000,23,2016-10-01
292141000,3,2016-10-01
293379000,6,2016-10-01
846820000,7,2016-10-01
442190910,11,2016-10-01
841360610,7,2016-10-01
620112900,18,2016-10-01
620113100,36,2016-10-01
620113900,13,2016-10-01
620193000,46,2016-10-01
620299000,24,2016-10-01
620332900,31,2016-10-01
292519950,7,2016-10-01
350110500,3,2016-10-01
381210000,6,2016-10-01
731815700,27,2016-10-01
841382000,8,2016-10-01
940330990,17,2016-10-01
940340100,15,2016-10-01
420212500,15,2016-10-01
621143100,32,2016-10-01
630491000,5,2016-10-01
640411000,56,2016-10-01
621133100,20,2016-10-01
853530100,18,2016-10-01
940410000,19,2016-10-01
640340000,19,2016-10-01
391721900,16,2016-10-01
640359350,6,2016-04-01
150500900,6,2016-04-01
350400900,3,2016-04-01
150420900,4,2016-04-01
151530900,3,2016-04-01
151590590,3,2016-04-01
151790990,5,2016-04-01
820740100,8,2016-04-01
820790500,7,2016-04-01
901380200,3,2016-04-01
741820000,14,2016-04-01
851672000,4,2016-04-01
722300910,3,2016-04-01
845121000,4,2016-04-01
190590550,9,2016-04-01
844833000,3,2016-04-01
620433100,3,2016-04-01
540822900,3,2016-04-01
842430100,9,2016-04-01
845140000,4,2016-04-01
845150000,3,2016-04-01
854370500,4,2016-04-01
846691950,7,2016-10-01
850650900,31,2016-10-01
610230100,24,2016-10-01
610333000,9,2016-10-01
610343000,14,2016-10-01
610423000,4,2016-10-01
610433000,22,2016-10-01
610452000,12,2016-10-01
610462000,24,2016-10-01
610711000,21,2016-10-01
610831000,12,2016-10-01
610832000,14,2016-10-01
611030100,31,2016-10-01
611420000,20,2016-10-01
611522000,5,2016-10-01
611780100,9,2016-10-01
620112100,20,2016-10-01
620212900,14,2016-10-01
620292000,18,2016-10-01
620293000,42,2016-10-01
620333900,20,2016-10-01
620342350,41,2016-10-01
620342900,14,2016-10-01
620343190,18,2016-10-01
620343900,9,2016-10-01
620349190,5,2016-10-01
620413000,10,2016-10-01
620419100,4,2016-10-01
620449900,36,2016-10-01
620452000,24,2016-10-01
620453000,43,2016-10-01
620459900,17,2016-10-01
620462110,9,2016-10-01
620462390,28,2016-10-01
620462900,4,2016-10-01
620463390,6,2016-10-01
620463900,8,2016-10-01
620469500,6,2016-10-01
620530000,22,2016-10-01
620690900,20,2016-10-01
620821000,16,2016-10-01
621142900,11,2016-10-01
621430000,15,2016-10-01
621520000,8,2016-10-01
621590000,10,2016-10-01
640291900,17,2016-10-01
640299100,5,2016-10-01
640299390,5,2016-10-01
640299960,7,2016-10-01
640299980,18,2016-10-01
640351150,17,2016-10-01
640359950,33,2016-10-01
640391110,6,2016-10-01
640391960,7,2016-10-01
640399380,6,2016-10-01
650700000,14,2016-10-01
670411000,10,2016-10-01
690790800,8,2016-10-01
910910000,6,2016-10-01
940389000,34,2016-10-01
560500000,3,2016-10-01
721710310,3,2016-10-01
731300000,6,2016-10-01
382410000,19,2016-10-01
360500000,2,2016-10-01
820719900,19,2016-10-01
440910180,3,2016-10-01
441890800,20,2016-10-01
401519000,19,2016-10-01
611300900,9,2016-10-01
640110000,15,2016-10-01
180690190,44,2016-10-01
844130000,5,2016-10-01
732690940,10,2016-10-01
441520200,6,2016-10-01
701090530,4,2016-10-01
392099280,14,2016-10-01
520931000,8,2016-10-01
845180800,3,2016-10-01
845229000,3,2016-10-01
847490100,40,2016-10-01
540781000,4,2016-10-01
630399900,9,2016-10-01
521139000,9,2016-10-01
691090000,16,2016-10-01
701610000,4,2016-10-01
732410000,18,2016-10-01
851660100,5,2016-10-01
20230900,11,2016-10-01
20714100,3,2016-10-01
710692000,10,2016-10-01
730630720,3,2016-10-01
711411000,15,2016-10-01
640520990,20,2016-10-01
844313900,18,2016-10-01
830890000,22,2016-10-01
950430100,14,2016-10-01
370199000,15,2016-10-01
480255900,5,2016-10-01
480256200,3,2016-10-01
480256800,8,2016-10-01
481019000,7,2016-10-01
731519000,8,2016-10-01
680422900,5,2016-10-01
40640900,12,2016-10-01
40690890,7,2016-10-01
740919000,3,2016-10-01
740990000,5,2016-10-01
741810100,4,2016-10-01
851769390,16,2016-10-01
841280100,4,2016-10-01
401011000,18,2016-10-01
820510000,42,2016-10-01
846711900,11,2016-10-01
381190000,15,2016-10-01
540834000,6,2016-04-01
611212000,4,2016-04-01
560500000,4,2016-04-01
700312100,5,2016-04-01
480890000,7,2016-04-01
840810490,4,2016-04-01
840820370,2,2016-04-01
840820570,7,2016-04-01
871410400,5,2016-04-01
903210890,21,2016-04-01
841112100,3,2016-04-01
510121000,5,2016-04-01
840890890,7,2016-04-01
851629500,8,2016-04-01
720826000,4,2016-04-01
843850000,6,2016-04-01
330520000,7,2016-04-01
810196000,3,2016-04-01
871496100,4,2016-04-01
391722900,9,2016-04-01
848340230,8,2016-04-01
340540000,2,2016-04-01
701911000,6,2016-04-01
701940000,5,2016-04-01
701952000,6,2016-04-01
950300390,12,2016-10-01
852210000,11,2016-10-01
252020000,6,2016-10-01
252220000,3,2016-10-01
720529000,5,2016-10-01
841370290,7,2016-10-01
701939000,17,2016-10-01
730890590,21,2016-10-01
330530000,15,2016-10-01
842382100,3,2016-10-01
850231000,6,2016-10-01
330190300,7,2016-10-01
291450000,6,2016-10-01
291719800,6,2016-10-01
340391000,10,2016-10-01
400520000,4,2016-10-01
700510050,5,2016-10-01
847170800,13,2016-10-01
390910000,6,2016-10-01
854310000,20,2016-10-01
481950000,13,2016-10-01
871610980,8,2016-10-01
900220000,17,2016-10-01
481420000,47,2016-10-01
481490700,36,2016-10-01
520951000,12,2016-10-01
130239000,7,2016-10-01
382490550,2,2016-10-01
391390000,7,2016-10-01
852713100,2,2016-10-01
821510200,7,2016-10-01
830621000,8,2016-10-01
190531300,21,2016-10-01
190540900,7,2016-10-01
190590450,32,2016-10-01
681320000,3,2016-10-01
851410100,6,2016-10-01
481200000,6,2016-10-01
392590800,38,2016-10-01
853990100,5,2016-10-01
871410200,6,2016-10-01
848690100,15,2016-10-01
252620000,4,2016-10-01
220421790,9,2016-10-01
760611100,16,2016-10-01
790700000,16,2016-10-01
848310250,4,2016-10-01
844110100,6,2016-10-01
820830000,19,2016-10-01
621132100,14,2016-10-01
320300900,6,2016-10-01
380991000,17,2016-10-01
400211000,3,2016-10-01
330741000,3,2016-10-01
960720100,6,2016-10-01
520852000,16,2016-10-01
520959000,8,2016-10-01
521213900,5,2016-10-01
521223100,7,2016-10-01
540761900,6,2016-10-01
540773000,4,2016-10-01
540792000,9,2016-10-01
540833000,4,2016-10-01
551623900,4,2016-10-01
581010100,6,2016-10-01
581092900,9,2016-10-01
630391000,9,2016-10-01
846420190,3,2016-10-01
846420800,4,2016-10-01
722830610,8,2016-04-01
854890200,8,2016-04-01
170290750,4,2016-04-01
511130100,4,2016-04-01
620322100,4,2016-04-01
591120000,6,2016-04-01
800700100,6,2016-04-01
760612200,7,2016-04-01
470790100,7,2016-04-01
902230000,5,2016-04-01
741110100,5,2016-04-01
40620000,3,2016-04-01
700719800,10,2016-04-01
391620000,11,2016-04-01
842122000,4,2016-04-01
580900000,3,2016-04-01
960990100,4,2016-04-01
902511800,15,2016-04-01
600340000,3,2016-04-01
611300100,15,2016-04-01
200791100,6,2016-04-01
200791900,5,2016-04-01
730640800,9,2016-04-01
370130000,8,2016-04-01
820770370,9,2016-10-01
700910000,24,2016-10-01
420500190,3,2016-10-01
640351110,4,2016-10-01
640520100,5,2016-10-01
900410910,17,2016-10-01
846029900,2,2016-10-01
71331000,2,2016-10-01
382490650,8,2016-10-01
71021000,3,2016-10-01
630590000,6,2016-10-01
847920000,10,2016-10-01
848620100,4,2016-10-01
852359100,2,2016-10-01
903090200,22,2016-10-01
382510000,3,2016-10-01
902810000,6,2016-10-01
640299310,4,2016-10-01
610441000,26,2016-10-01
620341100,22,2016-10-01
640291100,4,2016-10-01
640391050,10,2016-10-01
640620100,13,2016-10-01
680710000,7,2016-10-01
410719900,4,2016-10-01
442090100,3,2016-10-01
540822900,3,2016-10-01
621510000,28,2016-10-01
711420000,15,2016-10-01
911390000,13,2016-10-01
950510900,37,2016-10-01
830140190,12,2016-10-01
870423990,3,2016-10-01
842951990,27,2016-10-01
390610000,14,2016-10-01
852859700,48,2016-10-01
852859390,20,2016-10-01
391890000,14,2016-10-01
853331000,5,2016-10-01
901849900,32,2016-10-01
850410800,18,2016-10-01
842220000,11,2016-10-01
960329800,19,2016-10-01
700711100,18,2016-10-01
731010000,12,2016-10-01
760421000,8,2016-10-01
820420000,31,2016-10-01
841430200,7,2016-10-01
841440100,3,2016-10-01
848310290,14,2016-10-01
851130000,15,2016-10-01
851240000,13,2016-10-01
853921300,8,2016-10-01
870290110,3,2016-10-01
870830100,35,2016-10-01
870840200,19,2016-10-01
870880350,30,2016-10-01
870893900,31,2016-10-01
560314100,7,2016-04-01
600240000,4,2016-04-01
400520000,3,2016-04-01
760519000,6,2016-04-01
481151000,6,2016-04-01
780200000,5,2016-04-01
940330110,6,2016-04-01
521149100,5,2016-04-01
842220000,6,2016-04-01
847170800,12,2016-04-01
902410900,15,2016-04-01
284170000,3,2016-04-01
847321900,5,2016-04-01
721990800,5,2016-04-01
250510000,9,2016-04-01
640391930,3,2016-04-01
500790900,5,2016-04-01
890399990,4,2016-04-01
950720100,2,2016-04-01
821591000,2,2016-04-01
710490000,2,2016-04-01
902121100,3,2016-04-01
30219000,5,2016-04-01
630130900,4,2016-04-01
961380000,3,2016-10-01
847690000,12,2016-10-01
854690100,15,2016-10-01
848790400,18,2016-10-01
701710000,18,2016-10-01
850153940,4,2016-10-01
850153990,5,2016-10-01
850520000,14,2016-10-01
731815410,16,2016-10-01
620469900,22,2016-10-01
920810000,6,2016-10-01
860800000,26,2016-10-01
853010000,19,2016-10-01
722090800,13,2016-10-01
821420000,12,2016-10-01
870432990,3,2016-10-01
741220000,35,2016-10-01
841370750,4,2016-10-01
851420100,5,2016-10-01
846490000,9,2016-10-01
851650000,8,2016-10-01
293331000,7,2016-10-01
820210000,18,2016-10-01
820220000,10,2016-10-01
721391200,3,2016-10-01
850164000,19,2016-10-01
843999000,22,2016-10-01
